DATAFLOW,LAST UPDATE,freq,unit,NUTS2,TIME_PERIOD,POP_DICHTE,OBS_FLAG
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL61,2008,53.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL61,2009,53.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL61,2010,53.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL61,2011,53.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL61,2012,52.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL61,2013,52.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL61,2014,52.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL61,2015,52.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL61,2016,52.0,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL61,2017,51.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL61,2018,51.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL61,2019,51.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL62,2008,90.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL62,2009,90.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL62,2010,90.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL62,2011,90.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL62,2012,90.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL62,2013,90.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL62,2014,89.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL62,2015,89.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL62,2016,89.5,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL62,2017,89.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL62,2018,89.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL62,2019,89.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL63,2008,62.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL63,2009,62.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL63,2010,62.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL63,2011,60.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL63,2012,60.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL63,2013,60.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL63,2014,59.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL63,2015,60.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL63,2016,60.2,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL63,2017,59.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL63,2018,59.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL63,2019,59.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL64,2008,36.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL64,2009,36.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL64,2010,36.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL64,2011,36.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL64,2012,36.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL64,2013,36.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL64,2014,35.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL64,2015,36.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL64,2016,36.0,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL64,2017,36.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL64,2018,36.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL64,2019,36.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL65,2008,37.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL65,2009,38.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL65,2010,38.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL65,2011,38.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL65,2012,37.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL65,2013,37.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL65,2014,37.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL65,2015,37.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL65,2016,37.5,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL65,2017,37.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL65,2018,37.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,EL65,2019,37.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES11,2008,94.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES11,2009,94.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES11,2010,94.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES11,2011,94.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES11,2012,94.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES11,2013,93.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES11,2014,93.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES11,2015,92.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES11,2016,92.4,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES11,2017,92.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES11,2018,92.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES11,2019,92.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES12,2008,101.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES12,2009,101.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES12,2010,101.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES12,2011,101.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES12,2012,101.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES12,2013,100.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES12,2014,99.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES12,2015,99.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES12,2016,98.2,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES12,2017,97.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES12,2018,97.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES12,2019,96.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES13,2008,110.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES13,2009,111.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES13,2010,112.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES13,2011,112.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES13,2012,112.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES13,2013,111.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES13,2014,111.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES13,2015,110.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES13,2016,110.5,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES13,2017,110.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES13,2018,110.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES13,2019,110.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES21,2008,301.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES21,2009,302.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES21,2010,303.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES21,2011,303.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES21,2012,302.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES21,2013,301.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES21,2014,299.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES21,2015,301.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES21,2016,301.2,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES21,2017,301.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES21,2018,302.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES21,2019,303.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES22,2008,60.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES22,2009,60.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES22,2010,61.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES22,2011,61.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES22,2012,61.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES22,2013,61.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES22,2014,61.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES22,2015,61.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES22,2016,61.7,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES22,2017,62.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES22,2018,62.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES22,2019,63.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES23,2008,63.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES23,2009,63.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES23,2010,63.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES23,2011,63.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES23,2012,63.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES23,2013,63.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES23,2014,62.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES23,2015,62.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES23,2016,62.2,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES23,2017,62.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES23,2018,62.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES23,2019,62.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES24,2008,28.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES24,2009,28.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES24,2010,28.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES24,2011,28.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES24,2012,28.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES24,2013,28.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES24,2014,28.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES24,2015,27.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES24,2016,27.8,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES24,2017,27.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES24,2018,27.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES24,2019,27.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES30,2008,788.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES30,2009,797.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES30,2010,801.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES30,2011,805.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES30,2012,806.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES30,2013,803.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES30,2014,801.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES30,2015,803.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES30,2016,809.2,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES30,2017,817.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES30,2018,827.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES30,2019,839.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES41,2008,27.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES41,2009,27.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES41,2010,27.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES41,2011,27.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES41,2012,27.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES41,2013,26.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES41,2014,26.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES41,2015,26.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES41,2016,26.1,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES41,2017,25.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES41,2018,25.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES41,2019,25.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES42,2008,26.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES42,2009,26.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES42,2010,26.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES42,2011,26.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES42,2012,26.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES42,2013,26.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES42,2014,26.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES42,2015,26.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES42,2016,25.8,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES42,2017,25.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES42,2018,25.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES42,2019,25.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES43,2008,26.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES43,2009,27.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES43,2010,27.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES43,2011,27.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES43,2012,27.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES43,2013,27.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES43,2014,26.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES43,2015,26.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES43,2016,26.4,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES43,2017,26.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES43,2018,26.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES43,2019,26.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES51,2008,230.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES51,2009,232.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES51,2010,233.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES51,2011,234.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES51,2012,234.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES51,2013,232.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES51,2014,232.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES51,2015,231.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES51,2016,232.3,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES51,2017,233.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES51,2018,235.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES51,2019,238.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES52,2008,215.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES52,2009,216.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES52,2010,216.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES52,2011,217.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES52,2012,216.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES52,2013,215.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES52,2014,213.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES52,2015,213.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES52,2016,213.3,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES52,2017,213.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES52,2018,214.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES52,2019,216.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES53,2008,211.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES53,2009,215.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES53,2010,217.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES53,2011,219.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES53,2012,221.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES53,2013,223.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES53,2014,224.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES53,2015,226.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES53,2016,229.9,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES53,2017,233.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES53,2018,236.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES53,2019,241.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES61,2008,94.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES61,2009,95.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES61,2010,96.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES61,2011,96.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES61,2012,96.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES61,2013,97.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES61,2014,96.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES61,2015,96.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES61,2016,96.9,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES61,2017,96.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES61,2018,97.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES61,2019,97.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES62,2008,126.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES62,2009,128.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES62,2010,129.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES62,2011,129.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES62,2012,129.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES62,2013,129.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES62,2014,129.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES62,2015,129.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES62,2016,130.0,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES62,2017,130.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES62,2018,131.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES62,2019,132.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES63,2008,3950.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES63,2009,4055.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES63,2010,4177.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES63,2011,4295.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES63,2012,4371.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES63,2013,4392.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES63,2014,4457.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES63,2015,4456.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES63,2016,4242.2,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES63,2017,4256.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES63,2018,4251.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES63,2019,4222.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES64,2008,5391.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES64,2009,5571.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES64,2010,5776.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES64,2011,5990.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES64,2012,6167.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES64,2013,6245.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES64,2014,6478.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES64,2015,6512.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES64,2016,6061.1,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES64,2017,6059.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES64,2018,6049.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES64,2019,6041.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES70,2008,269.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES70,2009,273.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES70,2010,276.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES70,2011,278.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES70,2012,281.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES70,2013,283.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,ES70,2014,284.9,
